timestamp,value
4856,19382.37082
4857,19911.2462
4858,20330.69909
4859,21738.60182
4860,23540.42553
4861,24361.09422
4862,24849.84802
4863,24842.55319
4864,24995.74468
4865,25086.93009
4866,24879.02736
4867,24652.88754
4868,24641.94529
4869,24652.88754
4870,24663.82979
4871,24671.12462
4872,24379.33131
4873,24441.33739
4874,24703.95137
4875,24590.88146
4876,24776.8997
4877,24583.58663
4878,24787.84195
4879,24131.30699
4880,23653.49544
4881,23587.84195
4882,23248.63222
4883,23048.02432
4884,22679.63526
4885,22610.33435
4886,22307.59878
4887,22037.68997
4888,21333.7386
4889,21406.68693
4890,20936.17021
4891,20352.58359
4892,20086.32219
4893,19626.74772
4894,19021.2766
4895,18711.2462
4896,17974.468090000002
4897,17744.68085
4898,17139.209730000002
4899,16719.756840000002
4900,16114.28571
4901,15862.613980000002
4902,15508.81459
4903,15206.07903
4904,14761.09422
4905,14462.00608
4906,14006.07903
4907,14027.96353
4908,13889.3617
4909,13488.1459
4910,13433.43465
4911,13316.71733
4912,13251.06383
4913,13298.48024
4914,12941.03343
4915,13032.21884
4916,12984.80243
4917,12795.13678
4918,12919.14894
4919,12671.12462
4920,12532.5228
4921,12627.35562
4922,12656.53495
4923,12521.58055
4924,12503.34347
4925,12671.12462
4926,12671.12462
4927,12583.58663
4928,12795.13678
4929,12981.15502
4930,13302.12766
4931,13991.48936
4932,14049.84802
4933,14013.37386
4934,13758.05471
4935,13630.39514
4936,13240.12158
4937,12426.74772
4938,12299.08815
4939,11930.69909
4940,11576.8997
4941,11409.11854
4942,11565.95745
4943,11715.50152
4944,12058.35866
4945,12536.17021
4946,13065.04559
4947,13364.13374
4948,13838.29787
4949,14286.93009
4950,14859.57447
4951,15180.54711
4952,15475.98784
4953,15775.07599
4954,16468.08511
4955,16468.08511
4956,16613.98176
4957,17033.43465
4958,17339.81763
4959,17792.09726
4960,17985.410330000002
4961,18091.18541
4962,18302.73556
4963,18649.24012
4964,18536.17021
4965,18900.91185
4966,18820.66869
4967,18725.83587
4968,18798.78419
4969,18893.61702
4970,18846.20061
4971,18951.97568
4972,19178.1155
4973,19517.32523
4974,19659.57447
4975,19542.85714
4976,19163.52584
4977,19035.86626
4978,18984.80243
4979,19086.93009
4980,19127.05167
4981,19167.17325
4982,19207.294830000006
4983,19119.75684
4984,18933.7386
4985,19181.76292
4986,19119.75684
4987,19075.98784
4988,19116.10942
4989,18962.91793
4990,18638.29787
4991,18689.3617
4992,18361.09422
4993,18036.47416
4994,17598.784190000002
4995,17613.37386
4996,17533.1307
4997,17409.11854
4998,17518.54103
4999,17792.09726
5000,18047.41641
5001,18463.22188
5002,18973.86018
5003,20389.05775
5004,22190.88146
5005,23412.76596
5006,23697.26444
5007,23894.22492
5008,24029.17933000001
5009,23934.3465
5010,23912.46201
5011,23883.28267
5012,23879.63526
5013,23912.46201
5014,24043.769
5015,23919.75684
5016,23941.64134
5017,23766.56535
5018,23803.03951
5019,23883.28267
5020,23638.90578
5021,23514.89362
5022,23522.18845
5023,23434.65046
5024,23478.41945
5025,23285.10638
5026,23142.85714
5027,23102.73556
5028,22920.36474
5029,22621.2766
5030,22409.72644
5031,22106.99088
5032,21822.4924
5033,21435.86626
5034,20939.81763
5035,20720.97264
5036,20228.57143
5037,19758.05471
5038,19531.91489
5039,18911.8541
5040,18251.67173
5041,17635.25836
5042,17015.19757
5043,16792.705169999994
5044,16311.2462
5045,16085.10638
5046,15658.35866
5047,15227.96353
5048,14877.81155
5049,14487.53799
5050,14148.328269999998
5051,13958.66261
5052,13765.34954
5053,13582.97872
5054,13433.43465
5055,13327.65957
5056,12955.6231
5057,12919.14894
5058,12798.78419
5059,12612.76596
5060,12714.89362
5061,12598.17629
5062,12426.74772
5063,12554.40729
5064,12335.56231
5065,12397.56839
5066,12594.52888
5067,12514.28571
5068,12612.76596
5069,12623.70821
5070,12860.79027
5071,12813.37386
5072,12879.02736
5073,13101.51976
5074,13415.19757
5075,13878.41945
5076,13579.33131
5077,13466.2614
5078,13404.25532
5079,13083.28267
5080,12634.65046
5081,12091.18541
5082,11474.77204
5083,11055.31915
5084,10734.3465
5085,10675.98784
5086,10657.75076
5087,10617.62918
5088,10818.23708
5089,10719.75684
5090,10847.41641
5091,10851.06383
5092,11493.00912
5093,11522.18845
5094,11777.5076
5095,12186.01824
5096,12423.1003
5097,12879.02736
5098,13378.7234
5099,13612.15805
5100,13940.42553
5101,14440.12158
5102,14578.7234
5103,15165.95745
5104,15388.44985
5105,15556.231000000002
5106,15694.83283
5107,15866.2614
5108,16066.8693
5109,16344.07295
5110,16435.25836
5111,16526.443769999998
5112,16635.86626
5113,16610.33435
5114,16814.589669999998
5115,17091.79331
5116,17168.389059999998
5117,17077.20365
5118,17274.16413
5119,17150.151980000002
5120,17186.62614
5121,17204.86322
5122,16967.78116
5123,17044.3769
5124,17080.85106
5125,16887.53799
5126,17033.43465
5127,16770.820669999994
5128,16821.8845
5129,16800.0
5130,16737.993919999994
5131,16424.31611
5132,16577.5076
5133,16588.44985
5134,16588.44985
5135,16333.1307
5136,16384.19453
5137,16267.4772
5138,16187.23404
5139,16110.6383
5140,16139.81763
5141,16077.81155
5142,16209.11854
5143,16052.27964
5144,16241.94529
5145,16654.10334
5146,17281.45897
5147,18434.04255
5148,20323.40426
5149,21844.3769
5150,22168.99696
5151,22654.10334
5152,22533.7386
5153,22522.79635
5154,22395.13678
5155,22373.25228
5156,22471.73252
5157,22413.37386
5158,22548.32827
5159,22635.86626
5160,22654.10334
5161,22840.12158000001
5162,22964.13374
5163,23288.7538
5164,23142.85714
5165,23212.15805
5166,23237.68997
5167,23620.66869
5168,23409.11854
5169,23069.90881
5170,22967.78116
5171,22964.13374
5172,22934.95441
5173,22234.65046
5174,22241.94529
5175,21942.85714
5176,21428.57143
5177,21264.43769
5178,20914.28571
5179,20425.53191
5180,20057.14286
5181,19597.56839
5182,19043.16109
5183,18612.76596
5184,17821.2766
5185,17383.58663
5186,17077.20365
5187,16570.21277
5188,16252.88754
5189,15997.56839
5190,15519.75684
5191,15424.92401
5192,14764.74164
5193,14498.48024
5194,14381.76292
5195,14119.14894
5196,13725.22796
5197,13641.33739
5198,13572.03647
5199,13382.37082
5200,13247.41641
5201,13159.87842
5202,13192.70517
5203,13349.54407
5204,13006.68693
5205,12992.09726
5206,13079.63526
5207,12966.56535
5208,12966.56535
5209,13075.98784
5210,12882.67477
5211,12875.37994
5212,12944.68085
5213,13170.82067
5214,13305.77508
5215,13258.35866
5216,13572.03647
5217,13342.24924
5218,13717.93313
5219,14509.42249
5220,14534.95441
5221,14312.46201
5222,14378.1155
5223,14177.5076
5224,13827.355619999998
5225,13338.60182
5226,13101.51976
5227,12857.14286
5228,12714.89362
5229,12631.00304
5230,13024.92401
5231,13159.87842
5232,13655.92705
5233,13976.8997
5234,14476.59574
5235,14804.86322
5236,15224.31611
5237,15589.05775
5238,16034.04255
5239,16384.19453
5240,16829.179330000006
5241,17452.88754
5242,17795.74468
5243,18207.90274
5244,18288.1459
5245,18463.22188
5246,18995.74468
5247,19404.25532
5248,19364.13374
5249,19889.3617
5250,20013.37386
5251,20027.96353
5252,19911.2462
5253,19969.60486
5254,20206.68693
5255,20122.79635
5256,20472.948330000007
5257,20673.55623
5258,20710.0304
5259,20812.15805
5260,20830.39514
5261,20866.8693
5262,20454.71125
5263,20400.0
5264,20480.24316
5265,20275.98784
5266,20341.64134
5267,20524.01216
5268,20451.063830000006
5269,20545.89666
5270,20458.35866
5271,20611.55015
5272,20706.38298
5273,20633.43465
5274,20502.12766
5275,20436.47416
5276,20312.46201
5277,20520.36474
5278,20633.43465
5279,20283.28267
5280,20243.16109
5281,19925.83587
5282,19827.35562
5283,19626.74772
5284,19590.27356
5285,19531.91489
5286,18868.08511
5287,18908.20669
5288,18900.91185
5289,19075.98784
5290,19801.82371
5291,20910.6383
5292,22544.68085
5293,23679.02736
5294,24302.73556
5295,24667.4772
5296,24973.86018
5297,25108.81459
5298,24744.07295
5299,25039.51368
5300,25185.41033
5301,25083.28267
5302,24875.37994
5303,24733.1307
5304,24707.59878
5305,24926.44377
5306,24831.61094
5307,24930.09119
5308,24817.02128
5309,24835.25836
5310,24773.25228
5311,24568.99696
5312,24579.93921
5313,24324.62006
5314,24051.06383000001
5315,23916.10942
5316,23493.00912
5317,23120.97264
5318,22909.42249
5319,22460.79027
5320,21935.56231
5321,21399.3921
5322,20830.39514
5323,20538.60182
5324,20122.79635
5325,19491.79331
5326,19145.28875
5327,18547.11246
5328,18280.85106
5329,17598.784190000002
5330,17124.62006
5331,16745.28875
5332,16384.19453
5333,15906.38298
5334,15519.75684
5335,15217.02128
5336,14753.79939
5337,14567.78116
5338,14498.48024
5339,14093.61702
5340,13874.77204
5341,13805.471119999998
5342,13688.7538
5343,13575.68389
5344,13488.1459
5345,13170.82067
5346,13043.16109
5347,13221.8845
5348,13174.46809
5349,13024.92401
5350,13134.3465
5351,13083.28267
5352,13075.98784
5353,13137.99392
5354,13232.82675
5355,13130.69909
5356,13127.05167
5357,13320.36474
5358,13371.42857
5359,13262.00608
5360,13506.38298
5361,13597.56839
5362,13896.656530000002
5363,14648.02432
5364,14626.13982
5365,14451.06383
5366,14465.6535
5367,14509.42249
5368,13980.54711
5369,13520.97264
5370,13480.85106
5371,13258.35866
5372,12919.14894
5373,13061.39818
5374,13287.53799
5375,13623.1003
5376,13900.30395
5377,14403.64742
5378,14841.33739
5379,15373.86018
5380,15465.04559
5381,15906.38298
5382,16263.82979
5383,16624.92401
5384,17204.86322
5385,17631.610940000002
5386,17835.86626
5387,18182.37082
5388,18248.02432
5389,18568.99696
5390,18955.6231
5391,19207.294830000006
5392,19444.3769
5393,19692.40122
5394,19579.33131
5395,19809.11854
5396,19867.4772
5397,20075.37994
5398,20151.97568
5399,20246.80851
5400,20429.179330000006
5401,20607.90274
5402,20793.92097
5403,21165.95745
5404,21089.3617
5405,21041.94529
5406,20717.32523
5407,20443.769
5408,20812.15805
5409,20804.86322
5410,20834.04255
5411,20772.03647
5412,20629.78723
5413,20753.79939
5414,20673.55623
5415,20549.54407
5416,20666.2614
5417,20571.42857
5418,20545.89666
5419,20462.006080000006
5420,20421.8845
5421,20228.57143
5422,19648.63222
5423,19885.71429
5424,19980.54711
5425,19608.51064
5426,19276.59574
5427,19105.16717
5428,19262.006080000006
5429,19200.0
5430,18995.74468
5431,19112.46201
5432,19280.24316
5433,19761.70213
5434,20472.948330000007
5435,21669.30091
5436,23409.11854
5437,24415.80547
5438,24539.81763
5439,24806.07903
5440,24922.79635
5441,25170.82067
5442,24802.43161
5443,24455.92705
5444,24678.41945
5445,24656.53495
5446,24671.12462
5447,24649.24012
5448,24547.11246
5449,24718.54103
5450,24915.50152
5451,24795.13678
5452,24638.29787
5453,24718.54103
5454,24492.40122
5455,24528.87538
5456,24496.04863
5457,24258.96657
5458,23923.40426
5459,23551.36778
5460,23230.39514
5461,23288.7538
5462,22781.76292
5463,22431.61094
5464,22307.59878
5465,21745.89666
5466,21293.61702
5467,20976.29179
5468,20513.06991
5469,20097.26444
5470,19539.20973
5471,18926.44377
5472,18404.86322
5473,17890.57751
5474,17489.3617
5475,16986.01824
5476,16530.09119
5477,16351.36778
5478,15972.03647
5479,15665.6535
5480,15351.97568
5481,14746.50456
5482,14648.02432
5483,14392.70517
5484,14272.340430000002
5485,14224.92401
5486,14100.91185
5487,13962.31003
5488,13980.54711
5489,13805.471119999998
5490,13499.08815
5491,13539.20973
5492,13466.2614
5493,13232.82675
5494,13189.05775
5495,12941.03343
5496,13032.21884
5497,12984.80243
5498,13057.75076
5499,12988.44985
5500,12973.86018
5501,13178.1155
5502,13225.53191
5503,13422.4924
5504,13480.85106
5505,13838.29787
5506,14060.79027
5507,14710.0304
5508,14626.13982
5509,14520.36474
5510,14684.498480000002
5511,14494.83283
5512,14038.90578
5513,13550.15198
5514,13302.12766
5515,12864.43769
5516,12853.49544
5517,12948.32827
5518,13116.10942
5519,13342.24924
5520,13772.644380000002
5521,14294.22492
5522,14578.7234
5523,14834.04255
5524,15227.96353
5525,15505.16717
5526,16037.68997
5527,16562.91793
5528,17401.82371
5529,17762.91793
5530,17792.09726
5531,18098.48024
5532,18204.25532
5533,18652.88754
5534,18941.03343
5535,19039.51368
5536,19302.12766
5537,19692.40122
5538,19721.58055
5539,19827.35562
5540,20064.43769
5541,20031.61094
5542,20221.2766
5543,20232.21884
5544,20596.96049
5545,20604.25532
5546,20757.44681
5547,20885.10638
5548,20903.34347
5549,20859.57447
5550,20604.25532
5551,20607.90274
5552,20531.30699
5553,20203.03951
5554,20454.71125
5555,20516.71733
5556,20604.25532
5557,20418.237080000006
5558,20480.24316
5559,20447.41641
5560,20487.53799
5561,20261.39818
5562,20210.33435
5563,20378.1155
5564,20341.64134
5565,20337.99392
5566,20111.8541
5567,19856.53495
5568,19790.88146
5569,19772.64438
5570,19411.55015
5571,18955.6231
5572,18798.78419
5573,18831.61094
5574,18846.20061
5575,18875.37994
5576,19072.34043
5577,19287.53799
5578,19765.34954
5579,20582.37082
5580,22088.7538
5581,24069.30091
5582,24846.20061
5583,25013.98176
5584,25276.59574
5585,25207.29483000001
5586,25178.1155
5587,24988.44985
5588,25010.33435
5589,24835.25836
5590,24722.18845
5591,24496.04863
5592,24262.61398
5593,24700.30395
5594,24755.0152
5595,24904.55927
5596,24875.37994
5597,24849.84802
5598,24787.84195
5599,24521.58055
5600,24693.00912
5601,24419.45289
5602,24098.48024
5603,24010.94225
5604,23715.50152
5605,23339.81763
5606,22934.95441
5607,22475.37994
5608,22044.9848
5609,21793.31307
5610,21169.60486
5611,20265.04559
5612,20020.66869
5613,19608.51064
5614,19269.30091
5615,18663.82979
5616,18124.01216
5617,17493.00912
5618,17153.79939
5619,16789.05775
5620,16318.54103
5621,15975.68389
5622,15516.10942
5623,15395.744680000002
5624,14914.28571
5625,14480.24316
5626,14414.58967
5627,14133.7386
5628,13998.78419
5629,13896.656530000002
5630,13637.68997
5631,13469.90881
5632,13422.4924
5633,13090.57751
5634,13200.0
5635,13178.1155
5636,13137.99392
5637,13046.80851
5638,12981.15502
5639,13072.34043
5640,13112.46201
5641,13039.51368
5642,12977.5076
5643,13283.89058
5644,13247.41641
5645,13240.12158
5646,13396.96049
5647,13524.62006
5648,13451.671730000002
5649,13655.92705
5650,14195.744680000002
5651,14899.69605
5652,14626.13982
5653,14451.06383
5654,14739.20973
5655,14378.1155
5656,14035.25836
5657,13466.2614
5658,13531.91489
5659,12930.09119
5660,12634.65046
5661,12904.55927
5662,13152.58359
5663,13535.56231
5664,14111.8541
5665,14239.513680000002
5666,15020.06079
5667,15322.79635
5668,15764.13374
5669,16001.21581
5670,16606.68693
5671,16792.705169999994
5672,17190.273559999998
5673,17799.3921
5674,17937.993919999994
5675,18401.21581
5676,18674.77204
5677,18817.02128
5678,19364.13374
5679,19696.04863
5680,19849.24012
5681,20235.86626
5682,20487.53799
5683,20728.26748
5684,20177.5076
5685,20221.2766
5686,20403.64742
5687,20615.19757
5688,20680.85106
5689,20786.62614
5690,20666.2614
5691,20925.22796
5692,21096.65653
5693,21187.84195
5694,21089.3617
5695,20979.93921
5696,20921.58055
5697,20699.08815
5698,20706.38298
5699,20731.91489
5700,20932.5228
5701,20804.86322
5702,20786.62614
5703,20476.59574
5704,20753.79939
5705,20899.69605
5706,20491.18541
5707,20374.46809
5708,20491.18541
5709,20483.890580000007
5710,20359.87842
5711,20013.37386
5712,20002.43161
5713,20009.72644
5714,19641.33739
5715,19433.43465
5716,19247.41641
5717,19422.4924
5718,19378.7234
5719,19382.37082
5720,19955.0152
5721,20378.1155
5722,20844.9848
5723,21665.6535
5724,22960.48632
5725,24503.34347
5726,25189.05775
5727,25557.44681
5728,25593.92097
5729,25298.48024
5730,25305.77508
5731,25229.17933000001
5732,25185.41033
5733,25535.56231
5734,25247.41641
5735,25043.16109
5736,25043.16109
5737,25097.87234
5738,25243.769
5739,25210.94225
5740,25032.21884
5741,25072.34043
5742,25105.16717
5743,25145.28875
5744,24758.66261
5745,24448.63222
5746,24477.81155
5747,24083.89058000001
5748,23693.61702
5749,23536.77812
5750,23219.45289
5751,22898.48024
5752,22493.61702
5753,22147.11246
5754,21607.294830000006
5755,21173.25228
5756,20553.19149
5757,20115.50152
5758,19429.78723
5759,19072.34043
5760,18656.53495
5761,17985.410330000002
5762,17540.42553
5763,17208.51064
5764,16770.820669999994
5765,16231.00304
5766,15698.48024
5767,15537.99392
5768,15249.84802
5769,14786.62614
5770,14462.00608
5771,14192.09726
5772,14086.32219
5773,13860.18237
5774,13849.24012
5775,13805.471119999998
5776,13572.03647
5777,13386.01824
5778,13480.85106
5779,13517.32523
5780,13298.48024
5781,13189.05775
5782,13221.8845
5783,13134.3465
5784,13017.62918
5785,12995.74468
5786,13225.53191
5787,13174.46809
5788,13141.64134
5789,13178.1155
5790,13378.7234
5791,13316.71733
5792,13393.31307
5793,13648.63222
5794,14593.313069999998
5795,14855.92705
5796,14786.62614
5797,14837.68997
5798,14859.57447
5799,14396.35258
5800,14046.20061
5801,13637.68997
5802,13604.86322
5803,13382.37082
5804,13258.35866
5805,13539.20973
5806,13768.99696
5807,14155.6231
5808,14363.52584
5809,14855.92705
5810,15559.87842
5811,16052.27964
5812,16300.30395
5813,16971.42857
5814,17131.91489
5815,17606.07903
5816,18215.19757
5817,18463.22188
5818,18674.77204
5819,19221.8845
5820,19593.92097
5821,19882.06687
5822,20494.83283
5823,20713.67781
5824,20859.57447
5825,20720.97264
5826,20903.34347
5827,20939.81763
5828,21085.71429
5829,21187.84195
5830,21315.50152
5831,21519.75684
5832,21691.18541
5833,21858.96657
5834,21851.67173
5835,21578.1155
5836,21443.16109
5837,21111.2462
5838,20936.17021
5839,20837.68997
5840,20896.04863
5841,20954.40729
5842,20903.34347
5843,21012.76596
5844,20899.69605
5845,20936.17021
5846,21009.11854
5847,20965.34954
5848,21085.71429
5849,21253.49544
5850,21344.68085
5851,21705.77508
5852,21869.90881
5853,21731.30699
5854,21698.48024
5855,21589.05775
5856,21341.03343
5857,21330.09119
5858,21683.890580000007
5859,21621.8845
5860,21537.99392
5861,21665.6535
5862,21527.05167
5863,21559.87842
5864,21906.38298
5865,22373.25228
5866,22654.10334
5867,23463.82979
5868,24594.52888
5869,25648.63222
5870,25998.78419
5871,26217.62918
5872,26199.3921
5873,26024.31611
5874,25710.6383
5875,25499.08815
5876,25615.80547
5877,25334.95441
5878,25210.94225
5879,25225.53191
5880,25083.28267
5881,25342.24924
5882,25378.7234
5883,25404.25532
5884,25324.01216
5885,25324.01216
5886,25229.17933000001
5887,24973.86018
5888,24722.18845
5889,24331.91489
5890,23974.46809
5891,23715.50152
5892,23299.69605
5893,23095.44073
5894,22716.10942
5895,22530.09119
5896,22201.82371
5897,22019.45289
5898,21647.41641
5899,21271.73252
5900,20596.96049
5901,20181.15502
5902,19878.41945
5903,18984.80243
5904,18441.33739
5905,17861.39818
5906,17518.54103
5907,16982.37082
5908,16683.28267
5909,16289.3617
5910,15756.83891
5911,15483.28267
5912,15169.60486
5913,14615.197569999998
5914,14604.255319999998
5915,14502.12766
5916,14071.73252
5917,13911.2462
5918,13732.5228
5919,13655.92705
5920,13535.56231
5921,13386.01824
5922,13353.19149
5923,13185.41033
5924,13054.10334
5925,13119.75684
5926,13068.69301
5927,13189.05775
5928,13192.70517
5929,13181.76292
5930,13196.35258
5931,13174.46809
5932,13116.10942
5933,13167.17325
5934,13159.87842
5935,13342.24924
5936,13437.08207
5937,13564.74164
5938,14261.398180000002
5939,14578.7234
5940,14731.91489
5941,14410.94225
5942,14341.64134
5943,14013.37386
5944,13506.38298
5945,12922.79635
5946,12718.54103
5947,12357.44681
5948,12109.42249
5949,12116.71733
5950,12222.4924
5951,12455.92705
5952,12882.67477
5953,13396.96049
5954,13823.70821
5955,14341.64134
5956,14658.96657
5957,15162.31003
5958,15362.91793
5959,15804.255319999998
5960,16168.99696
5961,16541.03343
5962,16894.83283
5963,17427.35562
5964,17777.5076
5965,18047.41641
5966,18714.89362
5967,18977.5076
5968,19371.42857
5969,19608.51064
5970,19823.70821
5971,19980.54711
5972,20006.07903
5973,19958.66261
5974,20009.72644
5975,20144.68085
5976,20181.15502
5977,20527.65957
5978,20753.79939
5979,20823.1003
5980,20939.81763
5981,20571.42857
5982,20337.99392
5983,20520.36474
5984,20520.36474
5985,20688.1459
5986,20713.67781
5987,20440.121580000006
5988,20735.56231
5989,20640.72948
5990,20498.48024
5991,20648.02432
5992,20520.36474
5993,20410.94225
5994,19914.89362
5995,19601.21581
5996,19809.11854
5997,19933.1307
5998,19696.04863
5999,19710.6383
6000,19987.84195
6001,20279.63526
6002,20312.46201
6003,20086.32219
6004,19805.47112
6005,19710.6383
6006,19736.17021
6007,20348.93617
6008,20516.71733
6009,20458.35866
6010,20316.10942
6011,20968.99696
6012,22293.00912
6013,24255.31915
6014,25061.39818
6015,25531.91489
6016,25528.26748
6017,25619.45289
6018,25736.17021
6019,25688.7538
6020,25754.40729
6021,25626.74772
6022,25469.90881
6023,25411.55015
6024,25283.89058000001
6025,25181.76292
6026,24933.7386
6027,25141.64134
6028,25218.23708000001
6029,24988.44985
6030,24525.22796
6031,24404.86322
6032,24273.55623
6033,23996.35258
6034,24040.12158000001
6035,23708.20669
6036,23175.68389
6037,23215.80547
6038,22975.07599
6039,22752.58359
6040,22420.66869
6041,21950.15198
6042,21486.93009
6043,21034.65046
6044,20520.36474
6045,20020.66869
6046,19612.15805
6047,19338.60182
6048,18660.18237
6049,18069.30091
6050,17613.37386
6051,17274.16413
6052,16869.300909999998
6053,16314.89362
6054,15844.3769
6055,15548.93617
6056,15020.06079
6057,14793.92097
6058,14472.94833
6059,14079.02736
6060,13736.17021
6061,13575.68389
6062,13247.41641
6063,12944.68085
6064,12791.48936
6065,12612.76596
6066,12503.34347
6067,12477.81155
6068,12379.33131
6069,12419.45289
6070,12207.90274
6071,12288.1459
6072,12189.66565
6073,12215.19757
6074,12062.00608
6075,12113.06991
6076,12032.82675
6077,12160.48632
6078,12149.54407
6079,12207.90274
6080,12368.38906
6081,12561.70213
6082,13221.8845
6083,13316.71733
6084,13251.06383
6085,13105.16717
6086,12988.44985
6087,12543.46505
6088,11806.68693
6089,11237.68997
6090,10902.12766
6091,10355.0152
6092,10041.33739
6093,10004.86322
6094,9997.568389
6095,10125.22796
6096,10168.99696
6097,10340.42553
6098,10858.35866
6099,11073.55623
6100,11350.75988
6101,11496.65653
6102,11762.91793
6103,12182.37082
6104,12401.21581
6105,12842.55319
6106,13163.52584
6107,13367.78116
6108,13874.77204
6109,14257.75076
6110,14549.544069999998
6111,15020.06079
6112,15180.54711
6113,15749.544069999998
6114,15786.01824
6115,15928.26748
6116,16263.82979
6117,16457.14286
6118,16628.57143
6119,16712.46201
6120,16934.95441
6121,17310.6383
6122,17719.14894
6123,17985.410330000002
6124,18601.82371
6125,18762.31003
6126,18711.2462
6127,18900.91185
6128,18951.97568
6129,18725.83587
6130,18609.11854
6131,18776.8997
6132,18758.66261
6133,18904.55927
6134,18959.27052
6135,18875.37994
6136,18776.8997
6137,18926.44377
6138,18802.43161
6139,18601.82371
6140,18634.65046
6141,18404.86322
6142,18269.90881
6143,18186.01824
6144,18116.71733
6145,18134.95441
6146,18160.48632
6147,18167.78116
6148,18237.08207
6149,18401.21581
6150,18678.41945
6151,18999.3921
6152,19130.69909
6153,19488.1459
6154,19750.75988
6155,20534.95441
6156,22019.45289
6157,23617.02128
6158,24525.22796
6159,24638.29787
6160,24802.43161
6161,24849.84802
6162,24875.37994
6163,25108.81459
6164,25243.769
6165,25302.12766
6166,25316.71733
6167,25396.96049
6168,25542.85714
6169,25714.28571
6170,25776.29179
6171,25955.0152
6172,26049.84802
6173,26053.49544
6174,25998.78419
6175,25772.64438
6176,25491.79331
6177,25371.42857
6178,25116.10942
6179,24900.91185
6180,24550.75988
6181,24269.90881
6182,23697.26444
6183,23168.38906
6184,22577.5076
6185,21654.71125
6186,21020.06079
6187,20462.006080000006
6188,19951.36778
6189,19535.56231
6190,19101.51976
6191,18554.40729
6192,17970.820669999994
6193,17613.37386
6194,17000.6079
6195,16515.501519999998
6196,16110.6383
6197,15658.35866
6198,15304.559269999998
6199,14968.99696
6200,14775.68389
6201,14513.06991
6202,14294.22492
6203,14181.155019999998
6204,13831.00304
6205,13717.93313
6206,13681.45897
6207,13663.22188
6208,13524.62006
6209,13345.89666
6210,13196.35258
6211,13065.04559
6212,13028.57143
6213,13097.87234
6214,13086.93009
6215,13061.39818
6216,13043.16109
6217,13024.92401
6218,13119.75684
6219,13170.82067
6220,13203.64742
6221,13382.37082
6222,13590.27356
6223,13488.1459
6224,13564.74164
6225,13783.586630000002
6226,14534.95441
6227,14589.66565
6228,14728.26748
6229,14648.02432
6230,14753.79939
6231,14655.31915
6232,14564.13374
6233,14516.71733
6234,14892.401219999998
6235,15268.08511
6236,15125.83587
6237,15483.28267
6238,15326.443769999998
6239,15107.598780000002
6240,15173.25228
6241,15516.10942
6242,15961.09422
6243,16241.94529
6244,16599.3921
6245,17234.04255
6246,17354.40729
6247,17865.04559
6248,18215.19757
6249,18506.99088
6250,18740.42553
6251,18937.38602
6252,19086.93009
6253,19510.0304
6254,20122.79635
6255,20243.16109
6256,20334.3465
6257,20658.96657
6258,20972.64438
6259,20648.02432
6260,20593.31307
6261,21034.65046
6262,21406.68693
6263,21435.86626
6264,21475.98784
6265,21643.769
6266,21782.37082
6267,22391.48936
6268,22872.94833000001
6269,23193.92097
6270,23044.3769
6271,23234.04255
6272,23274.16413
6273,22697.87234
6274,22194.52888
6275,21724.01216
6276,21709.42249
6277,21596.35258
6278,21603.64742
6279,21764.13374
6280,22117.93313
6281,21950.15198
6282,21957.44681
6283,22212.76596
6284,22285.71429
6285,22161.70213
6286,22052.27964
6287,21993.92097
6288,21705.77508
6289,21687.53799
6290,21472.34043
6291,21107.59878
6292,20848.63222
6293,20669.90881
6294,20400.0
6295,20316.10942
6296,20534.95441
6297,20804.86322
6298,21264.43769
6299,21993.92097
6300,23244.9848
6301,25167.17325
6302,26119.14894
6303,26516.71733
6304,26432.82675
6305,26436.47416
6306,26297.87234
6307,26319.75684
6308,26458.35866
6309,26356.231
6310,26097.26444
6311,26075.37994
6312,26013.37386
6313,26071.73252
6314,26064.43769
6315,26017.02128
6316,26071.73252
6317,25944.07295
6318,25929.48328
6319,25666.8693
6320,25623.1003
6321,25262.00608000001
6322,25134.3465
6323,24718.54103
6324,24441.33739
6325,24087.53799
6326,23434.65046
6327,23058.96657
6328,22672.34043
6329,21931.91489
6330,21271.73252
6331,20688.1459
6332,20246.80851
6333,19634.04255
6334,19068.69301
6335,18751.36778
6336,18277.20365
6337,17675.37994
6338,17241.33739
6339,16814.589669999998
6340,16362.31003
6341,16048.63222
6342,15629.17933
6343,15362.91793
6344,15041.94529
6345,14498.48024
6346,14308.81459
6347,13969.60486
6348,13838.29787
6349,13823.70821
6350,13623.1003
6351,13575.68389
6352,13437.08207
6353,13378.7234
6354,13236.47416
6355,13130.69909
6356,13178.1155
6357,13017.62918
6358,12995.74468
6359,12992.09726
6360,12966.56535
6361,12948.32827
6362,13035.86626
6363,13094.22492
6364,13141.64134
6365,13097.87234
6366,13243.768999999998
6367,13309.42249
6368,13396.96049
6369,13754.40729
6370,14509.42249
6371,14432.82675
6372,14389.05775
6373,14392.70517
6374,14520.36474
6375,14410.94225
6376,14173.86018
6377,14330.69909
6378,14527.659569999998
6379,14885.10638
6380,14936.17021
6381,14808.51064
6382,14903.343469999998
6383,15038.29787
6384,15330.09119
6385,15862.613980000002
6386,16293.00912
6387,16679.63526
6388,16836.474159999998
6389,16865.6535
6390,17018.84498
6391,17624.31611
6392,18160.48632
